method,userId,rank,movieId,title
Content-TFIDF,116,4,459,"Getaway, The (1994)"
Content-TFIDF,116,5,72142,Love Exposure (Ai No Mukidashi) (2008)
Content-TFIDF,116,6,380,True Lies (1994)
Content-TFIDF,116,7,6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
Content-TFIDF,116,8,31367,"Chase, The (1994)"
Content-TFIDF,116,9,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,116,10,3584,Breathless (1983)
Content-TFIDF,117,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,117,2,5666,"Rules of Attraction, The (2002)"
Content-TFIDF,117,3,496,What Happened Was... (1994)
Content-TFIDF,117,4,3893,Nurse Betty (2000)
Content-TFIDF,117,5,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,117,6,1912,Out of Sight (1998)
Content-TFIDF,117,7,72142,Love Exposure (Ai No Mukidashi) (2008)
Content-TFIDF,117,8,459,"Getaway, The (1994)"
Content-TFIDF,117,9,42015,Casanova (2005)
Content-TFIDF,117,10,4719,Osmosis Jones (2001)
Content-TFIDF,118,1,80727,Middle Men (2009)
Content-TFIDF,118,2,1910,I Went Down (1997)
Content-TFIDF,118,3,118572,The Mule (2014)
Content-TFIDF,118,4,778,Trainspotting (1996)
Content-TFIDF,118,5,5265,Death to Smoochy (2002)
Content-TFIDF,118,6,132454,Girltrash: All Night Long (2014)
Content-TFIDF,118,7,3130,Bonfire of the Vanities (1990)
Content-TFIDF,118,8,1271,Fried Green Tomatoes (1991)
Content-TFIDF,118,9,6724,Paper Moon (1973)
Content-TFIDF,118,10,6223,Spun (2001)
Content-TFIDF,119,1,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,119,2,55116,"Hunting Party, The (2007)"
Content-TFIDF,119,3,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,119,4,145,Bad Boys (1995)
Content-TFIDF,119,5,5628,Wasabi (2001)
Content-TFIDF,119,6,5027,Another 48 Hrs. (1990)
Content-TFIDF,119,7,1432,Metro (1997)
Content-TFIDF,119,8,20,Money Train (1995)
Content-TFIDF,119,9,6990,The Great Train Robbery (1978)
Content-TFIDF,119,10,5657,Flashback (1990)
Content-TFIDF,120,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,120,2,380,True Lies (1994)
Content-TFIDF,120,3,6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
Content-TFIDF,120,4,27032,Who Am I? (Wo shi shei) (1998)
Content-TFIDF,120,5,55116,"Hunting Party, The (2007)"
Content-TFIDF,120,6,42015,Casanova (2005)
Content-TFIDF,120,7,2835,Chill Factor (1999)
Content-TFIDF,120,8,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
Content-TFIDF,120,9,4270,"Mummy Returns, The (2001)"
Content-TFIDF,120,10,31367,"Chase, The (1994)"
Content-TFIDF,121,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,121,2,5666,"Rules of Attraction, The (2002)"
Content-TFIDF,121,3,496,What Happened Was... (1994)
Content-TFIDF,121,4,1912,Out of Sight (1998)
Content-TFIDF,121,5,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,121,6,3893,Nurse Betty (2000)
Content-TFIDF,121,7,8093,Shiri (Swiri) (1999)
Content-TFIDF,121,8,2802,Tequila Sunrise (1988)
Content-TFIDF,121,9,4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
Content-TFIDF,121,10,3584,Breathless (1983)
Content-TFIDF,122,1,27032,Who Am I? (Wo shi shei) (1998)
Content-TFIDF,122,2,8968,After the Sunset (2004)
Content-TFIDF,122,3,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
Content-TFIDF,122,4,80219,Machete (2010)
Content-TFIDF,122,5,6503,Charlie's Angels: Full Throttle (2003)
Content-TFIDF,122,6,55116,"Hunting Party, The (2007)"
Content-TFIDF,122,7,1396,Sneakers (1992)
Content-TFIDF,122,8,2625,Black Mask (Hak hap) (1996)
Content-TFIDF,122,9,1432,Metro (1997)
Content-TFIDF,122,10,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,123,1,187031,Jurassic World: Fallen Kingdom (2018)
Content-TFIDF,123,2,27618,"Sound of Thunder, A (2005)"
Content-TFIDF,123,3,48774,Children of Men (2006)
Content-TFIDF,123,4,8361,"Day After Tomorrow, The (2004)"
Content-TFIDF,123,5,117529,Jurassic World (2015)
Content-TFIDF,123,6,58025,Jumper (2008)
Content-TFIDF,123,7,198,Strange Days (1995)
Content-TFIDF,123,8,519,RoboCop 3 (1993)
Content-TFIDF,123,9,2985,RoboCop (1987)
Content-TFIDF,123,10,292,Outbreak (1995)
Content-TFIDF,124,1,1034,Freeway (1996)
Content-TFIDF,124,2,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992)
Content-TFIDF,124,3,6003,Confessions of a Dangerous Mind (2002)
Content-TFIDF,124,4,4242,Beautiful Creatures (2000)
Content-TFIDF,124,5,6705,Party Monster (2003)
Content-TFIDF,124,6,57669,In Bruges (2008)
Content-TFIDF,124,7,71211,"Informant!, The (2009)"
Content-TFIDF,124,8,75813,Leaves of Grass (2009)
Content-TFIDF,124,9,1432,Metro (1997)
Content-TFIDF,124,10,145,Bad Boys (1995)
Content-TFIDF,125,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,125,2,70728,Bronson (2009)
Content-TFIDF,125,3,59947,"Protector, The (1985)"
Content-TFIDF,125,4,55116,"Hunting Party, The (2007)"
Content-TFIDF,125,5,5628,Wasabi (2001)
Content-TFIDF,125,6,5027,Another 48 Hrs. (1990)
Content-TFIDF,125,7,1432,Metro (1997)
Content-TFIDF,125,8,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,125,9,20,Money Train (1995)
Content-TFIDF,125,10,145,Bad Boys (1995)
Content-TFIDF,126,1,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,126,2,459,"Getaway, The (1994)"
Content-TFIDF,126,3,6503,Charlie's Angels: Full Throttle (2003)
Content-TFIDF,126,4,80219,Machete (2010)
Content-TFIDF,126,5,8968,After the Sunset (2004)
Content-TFIDF,126,6,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
Content-TFIDF,126,7,53972,Live Free or Die Hard (2007)
Content-TFIDF,126,8,7802,"Warriors, The (1979)"
Content-TFIDF,126,9,170,Hackers (1995)
Content-TFIDF,126,10,37853,Into the Blue (2005)
Content-TFIDF,127,1,98836,Hyde Park on Hudson (2012)
Content-TFIDF,127,2,193571,Silver Spoon (2014)
Content-TFIDF,127,3,6001,"King of Comedy, The (1983)"
Content-TFIDF,127,4,1958,Terms of Endearment (1983)
Content-TFIDF,127,5,97328,Liberal Arts (2012)
Content-TFIDF,127,6,95939,"Angels' Share, The (2012)"
Content-TFIDF,127,7,96121,Hope Springs (2012)
Content-TFIDF,127,8,184997,"Love, Simon (2018)"
Content-TFIDF,127,9,72,Kicking and Screaming (1995)
Content-TFIDF,127,10,75,Big Bully (1996)
Content-TFIDF,128,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,128,2,4800,King Solomon's Mines (1937)
Content-TFIDF,128,3,459,"Getaway, The (1994)"
Content-TFIDF,128,4,42015,Casanova (2005)
Content-TFIDF,128,5,1264,Diva (1981)
Content-TFIDF,128,6,27708,Helen of Troy (2003)
Content-TFIDF,128,7,4756,"Musketeer, The (2001)"
Content-TFIDF,128,8,25946,"Three Musketeers, The (1948)"
Content-TFIDF,128,9,43917,Eight Below (2006)
Content-TFIDF,128,10,26614,"Bourne Identity, The (1988)"
Content-TFIDF,129,1,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,129,2,27032,Who Am I? (Wo shi shei) (1998)
Content-TFIDF,129,3,164226,Maximum Ride (2016)
Content-TFIDF,129,4,27618,"Sound of Thunder, A (2005)"
Content-TFIDF,129,5,117529,Jurassic World (2015)
Content-TFIDF,129,6,187031,Jurassic World: Fallen Kingdom (2018)
Content-TFIDF,129,7,48774,Children of Men (2006)
Content-TFIDF,129,8,58025,Jumper (2008)
Content-TFIDF,129,9,8361,"Day After Tomorrow, The (2004)"
Content-TFIDF,129,10,91500,The Hunger Games (2012)
Content-TFIDF,130,1,8968,After the Sunset (2004)
Content-TFIDF,130,2,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
Content-TFIDF,130,3,6503,Charlie's Angels: Full Throttle (2003)
Content-TFIDF,130,4,80219,Machete (2010)
Content-TFIDF,130,5,5657,Flashback (1990)
Content-TFIDF,130,6,6990,The Great Train Robbery (1978)
Content-TFIDF,130,7,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,130,8,31367,"Chase, The (1994)"
Content-TFIDF,130,9,459,"Getaway, The (1994)"
Content-TFIDF,130,10,55116,"Hunting Party, The (2007)"
Content-TFIDF,131,1,2881,Double Jeopardy (1999)
Content-TFIDF,131,2,2959,Fight Club (1999)
Content-TFIDF,131,3,3275,"Boondock Saints, The (2000)"
Content-TFIDF,131,4,3256,Patriot Games (1992)
Content-TFIDF,131,5,3265,Hard-Boiled (Lat sau san taam) (1992)
Content-TFIDF,131,6,72489,Ninja Assassin (2009)
Content-TFIDF,131,7,72167,"Boondock Saints II: All Saints Day, The (2009)"
Content-TFIDF,131,8,3682,Magnum Force (1973)
Content-TFIDF,131,9,69131,Killshot (2008)
Content-TFIDF,131,10,67923,"Fast & Furious (Fast and the Furious 4, The) (2009)"
Content-TFIDF,132,1,4,Waiting to Exhale (1995)
Content-TFIDF,132,2,7352,Wilbur Wants to Kill Himself (2002)
Content-TFIDF,132,3,7366,Jersey Girl (2004)
Content-TFIDF,132,4,7354,Mad Dog and Glory (1993)
Content-TFIDF,132,5,11,"American President, The (1995)"
Content-TFIDF,132,6,1247,"Graduate, The (1967)"
Content-TFIDF,132,7,134021,5 to 7 (2014)
Content-TFIDF,132,8,134041,Afonya (1975)
Content-TFIDF,132,9,1277,Cyrano de Bergerac (1990)
Content-TFIDF,132,10,8302,"Front Page, The (1931)"
Content-TFIDF,133,1,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,133,2,1432,Metro (1997)
Content-TFIDF,133,3,145,Bad Boys (1995)
Content-TFIDF,133,4,5628,Wasabi (2001)
Content-TFIDF,133,5,5027,Another 48 Hrs. (1990)
Content-TFIDF,133,6,20,Money Train (1995)
Content-TFIDF,133,7,4901,Spy Game (2001)
Content-TFIDF,133,8,94985,Get the Gringo (2012)
Content-TFIDF,133,9,3275,"Boondock Saints, The (2000)"
Content-TFIDF,133,10,8798,Collateral (2004)
Content-TFIDF,134,1,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,134,2,55116,"Hunting Party, The (2007)"
Content-TFIDF,134,3,6503,Charlie's Angels: Full Throttle (2003)
Content-TFIDF,134,4,80219,Machete (2010)
Content-TFIDF,134,5,8968,After the Sunset (2004)
Content-TFIDF,134,6,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
Content-TFIDF,134,7,459,"Getaway, The (1994)"
Content-TFIDF,134,8,31367,"Chase, The (1994)"
Content-TFIDF,134,9,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)"
Content-TFIDF,134,10,2524,"Towering Inferno, The (1974)"
Content-TFIDF,135,1,55116,"Hunting Party, The (2007)"
Content-TFIDF,135,2,27032,Who Am I? (Wo shi shei) (1998)
Content-TFIDF,135,3,164226,Maximum Ride (2016)
Content-TFIDF,135,4,59947,"Protector, The (1985)"
Content-TFIDF,135,5,70728,Bronson (2009)
Content-TFIDF,135,6,4956,"Stunt Man, The (1980)"
Content-TFIDF,135,7,117646,Dragonheart 2: A New Beginning (2000)
Content-TFIDF,135,8,8968,After the Sunset (2004)
Content-TFIDF,135,9,6503,Charlie's Angels: Full Throttle (2003)
Content-TFIDF,135,10,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
Content-TFIDF,136,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,136,2,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,136,3,5027,Another 48 Hrs. (1990)
Content-TFIDF,136,4,1432,Metro (1997)
Content-TFIDF,136,5,5628,Wasabi (2001)
Content-TFIDF,136,6,20,Money Train (1995)
Content-TFIDF,136,7,70728,Bronson (2009)
Content-TFIDF,136,8,59947,"Protector, The (1985)"
Content-TFIDF,136,9,55116,"Hunting Party, The (2007)"
Content-TFIDF,136,10,31367,"Chase, The (1994)"
Content-TFIDF,137,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,137,2,26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)"
Content-TFIDF,137,3,71999,Aelita: The Queen of Mars (Aelita) (1924)
Content-TFIDF,137,4,42015,Casanova (2005)
Content-TFIDF,137,5,459,"Getaway, The (1994)"
Content-TFIDF,137,6,55116,"Hunting Party, The (2007)"
Content-TFIDF,137,7,4800,King Solomon's Mines (1937)
Content-TFIDF,137,8,27618,"Sound of Thunder, A (2005)"
Content-TFIDF,137,9,8361,"Day After Tomorrow, The (2004)"
Content-TFIDF,137,10,58025,Jumper (2008)
Content-TFIDF,138,1,42015,Casanova (2005)
Content-TFIDF,138,2,4956,"Stunt Man, The (1980)"
Content-TFIDF,138,3,4756,"Musketeer, The (2001)"
Content-TFIDF,138,4,43917,Eight Below (2006)
Content-TFIDF,138,5,25946,"Three Musketeers, The (1948)"
Content-TFIDF,138,6,27708,Helen of Troy (2003)
Content-TFIDF,138,7,72142,Love Exposure (Ai No Mukidashi) (2008)
Content-TFIDF,138,8,61071,"Sisterhood of the Traveling Pants 2, The (2008)"
Content-TFIDF,138,9,4800,King Solomon's Mines (1937)
Content-TFIDF,138,10,4818,Extreme Days (2001)
Content-TFIDF,140,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,140,2,459,"Getaway, The (1994)"
Content-TFIDF,140,3,20,Money Train (1995)
Content-TFIDF,140,4,5027,Another 48 Hrs. (1990)
Content-TFIDF,140,5,145,Bad Boys (1995)
Content-TFIDF,140,6,5628,Wasabi (2001)
Content-TFIDF,140,7,1432,Metro (1997)
Content-TFIDF,140,8,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,140,9,55116,"Hunting Party, The (2007)"
Content-TFIDF,140,10,4800,King Solomon's Mines (1937)
Content-TFIDF,141,1,6990,The Great Train Robbery (1978)
Content-TFIDF,141,2,5657,Flashback (1990)
Content-TFIDF,141,3,117646,Dragonheart 2: A New Beginning (2000)
Content-TFIDF,141,4,164226,Maximum Ride (2016)
Content-TFIDF,141,5,4818,Extreme Days (2001)
Content-TFIDF,141,6,55116,"Hunting Party, The (2007)"
Content-TFIDF,141,7,4956,"Stunt Man, The (1980)"
Content-TFIDF,141,8,60074,Hancock (2008)
Content-TFIDF,141,9,188301,Ant-Man and the Wasp (2018)
Content-TFIDF,141,10,8968,After the Sunset (2004)
Content-TFIDF,142,1,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,142,2,145,Bad Boys (1995)
Content-TFIDF,142,3,20,Money Train (1995)
Content-TFIDF,142,4,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,142,5,5628,Wasabi (2001)
Content-TFIDF,142,6,5027,Another 48 Hrs. (1990)
Content-TFIDF,142,7,1432,Metro (1997)
Content-TFIDF,142,8,1034,Freeway (1996)
Content-TFIDF,142,9,4242,Beautiful Creatures (2000)
Content-TFIDF,142,10,75813,Leaves of Grass (2009)
Content-TFIDF,143,1,5135,Monsoon Wedding (2001)
Content-TFIDF,143,2,188751,Mamma Mia: Here We Go Again! (2018)
Content-TFIDF,143,3,186,Nine Months (1995)
Content-TFIDF,143,4,64,Two if by Sea (1996)
Content-TFIDF,143,5,3,Grumpier Old Men (1995)
Content-TFIDF,143,6,68,French Twist (Gazon maudit) (1995)
Content-TFIDF,143,7,5279,Impromptu (1991)
Content-TFIDF,143,8,5241,Seems Like Old Times (1980)
Content-TFIDF,143,9,5278,Fraternity Vacation (1985)
Content-TFIDF,143,10,118,If Lucy Fell (1996)
Content-TFIDF,144,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,144,2,42015,Casanova (2005)
Content-TFIDF,144,3,4800,King Solomon's Mines (1937)
Content-TFIDF,144,4,61071,"Sisterhood of the Traveling Pants 2, The (2008)"
Content-TFIDF,144,5,459,"Getaway, The (1994)"
Content-TFIDF,144,6,43917,Eight Below (2006)
Content-TFIDF,144,7,4756,"Musketeer, The (2001)"
Content-TFIDF,144,8,27708,Helen of Troy (2003)
Content-TFIDF,144,9,25946,"Three Musketeers, The (1948)"
Content-TFIDF,144,10,6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
Content-TFIDF,145,1,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
Content-TFIDF,145,2,8968,After the Sunset (2004)
Content-TFIDF,145,3,6503,Charlie's Angels: Full Throttle (2003)
Content-TFIDF,145,4,80219,Machete (2010)
Content-TFIDF,145,5,31367,"Chase, The (1994)"
Content-TFIDF,145,6,55116,"Hunting Party, The (2007)"
Content-TFIDF,145,7,5657,Flashback (1990)
Content-TFIDF,145,8,6990,The Great Train Robbery (1978)
Content-TFIDF,145,9,6016,City of God (Cidade de Deus) (2002)
Content-TFIDF,145,10,6584,"What's Up, Tiger Lily? (1966)"
Content-TFIDF,146,1,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,146,2,3893,Nurse Betty (2000)
Content-TFIDF,146,3,1912,Out of Sight (1998)
Content-TFIDF,146,4,496,What Happened Was... (1994)
Content-TFIDF,146,5,5666,"Rules of Attraction, The (2002)"
Content-TFIDF,146,6,7044,Wild at Heart (1990)
Content-TFIDF,146,7,71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)"
Content-TFIDF,146,8,6885,In the Cut (2003)
Content-TFIDF,146,9,1783,Palmetto (1998)
Content-TFIDF,146,10,26761,Prime Suspect 2 (1992)
Content-TFIDF,147,1,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,147,2,1912,Out of Sight (1998)
Content-TFIDF,147,3,3893,Nurse Betty (2000)
Content-TFIDF,147,4,5027,Another 48 Hrs. (1990)
Content-TFIDF,147,5,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,147,6,145,Bad Boys (1995)
Content-TFIDF,147,7,1432,Metro (1997)
Content-TFIDF,147,8,20,Money Train (1995)
Content-TFIDF,147,9,5628,Wasabi (2001)
Content-TFIDF,147,10,6023,Band of Outsiders (Bande à part) (1964)
Content-TFIDF,148,1,32031,Robots (2005)
Content-TFIDF,148,2,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)
Content-TFIDF,148,3,78499,Toy Story 3 (2010)
Content-TFIDF,148,4,47124,"Ant Bully, The (2006)"
Content-TFIDF,148,5,85261,Mars Needs Moms (2011)
Content-TFIDF,148,6,55995,Beowulf (2007)
Content-TFIDF,148,7,98243,Rise of the Guardians (2012)
Content-TFIDF,148,8,8965,"Polar Express, The (2004)"
Content-TFIDF,148,9,62999,Madagascar: Escape 2 Africa (2008)
Content-TFIDF,148,10,87222,Kung Fu Panda 2 (2011)
Content-TFIDF,149,1,3704,Mad Max Beyond Thunderdome (1985)
Content-TFIDF,149,2,34405,Serenity (2005)
Content-TFIDF,149,3,34150,Fantastic Four (2005)
Content-TFIDF,149,4,6537,Terminator 3: Rise of the Machines (2003)
Content-TFIDF,149,5,6534,Hulk (2003)
Content-TFIDF,149,6,113345,Jupiter Ascending (2015)
Content-TFIDF,149,7,3702,Mad Max (1979)
Content-TFIDF,149,8,3959,"Time Machine, The (1960)"
Content-TFIDF,149,9,31553,Double Dragon (1994)
Content-TFIDF,149,10,6959,Timeline (2003)
Content-TFIDF,150,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,150,2,55116,"Hunting Party, The (2007)"
Content-TFIDF,150,3,6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
Content-TFIDF,150,4,380,True Lies (1994)
Content-TFIDF,150,5,31367,"Chase, The (1994)"
Content-TFIDF,150,6,59947,"Protector, The (1985)"
Content-TFIDF,150,7,70728,Bronson (2009)
Content-TFIDF,150,8,2468,Jumpin' Jack Flash (1986)
Content-TFIDF,150,9,459,"Getaway, The (1994)"
Content-TFIDF,150,10,4800,King Solomon's Mines (1937)
Content-TFIDF,151,1,4956,"Stunt Man, The (1980)"
Content-TFIDF,151,2,117646,Dragonheart 2: A New Beginning (2000)
Content-TFIDF,151,3,55116,"Hunting Party, The (2007)"
Content-TFIDF,151,4,380,True Lies (1994)
Content-TFIDF,151,5,6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
Content-TFIDF,151,6,1414,Mother (1996)
Content-TFIDF,151,7,190209,Jeff Ross Roasts the Border (2017)
Content-TFIDF,151,8,92046,Contact High (2009)
Content-TFIDF,151,9,193609,Andrew Dice Clay: Dice Rules (1991)
Content-TFIDF,151,10,5,Father of the Bride Part II (1995)
Content-TFIDF,152,1,88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)"
Content-TFIDF,152,2,40148,Revolver (2005)
Content-TFIDF,152,3,7333,"Corbeau, Le (Raven, The) (1943)"
Content-TFIDF,152,4,44199,Inside Man (2006)
Content-TFIDF,152,5,5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001)
Content-TFIDF,152,6,43871,Firewall (2006)
Content-TFIDF,152,7,1598,Desperate Measures (1998)
Content-TFIDF,152,8,45062,"Sentinel, The (2006)"
Content-TFIDF,152,9,37382,Domino (2005)
Content-TFIDF,152,10,1647,Playing God (1997)
Content-TFIDF,153,1,4,Waiting to Exhale (1995)
Content-TFIDF,153,2,5829,Men with Brooms (2002)
Content-TFIDF,153,3,78174,Sex and the City 2 (2010)
Content-TFIDF,153,4,78034,Cemetery Junction (2010)
Content-TFIDF,153,5,184349,Elsa & Fred (2005)
Content-TFIDF,153,6,58,"Postman, The (Postino, Il) (1994)"
Content-TFIDF,153,7,94,Beautiful Girls (1996)
Content-TFIDF,153,8,73881,3 Idiots (2009)
Content-TFIDF,153,9,73266,Youth in Revolt (2009)
Content-TFIDF,153,10,5970,My Girl (1991)
Content-TFIDF,154,1,85261,Mars Needs Moms (2011)
Content-TFIDF,154,2,92681,Journey 2: The Mysterious Island (2012)
Content-TFIDF,154,3,106002,Ender's Game (2013)
Content-TFIDF,154,4,102880,After Earth (2013)
Content-TFIDF,154,5,46530,Superman Returns (2006)
Content-TFIDF,154,6,111364,Godzilla (2014)
Content-TFIDF,154,7,69526,Transformers: Revenge of the Fallen (2009)
Content-TFIDF,154,8,103228,Pacific Rim (2013)
Content-TFIDF,154,9,106487,The Hunger Games: Catching Fire (2013)
Content-TFIDF,154,10,68358,Star Trek (2009)
Content-TFIDF,155,1,6764,"Rundown, The (2003)"
Content-TFIDF,155,2,76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003)
Content-TFIDF,155,3,2471,Crocodile Dundee II (1988)
Content-TFIDF,155,4,138036,The Man from U.N.C.L.E. (2015)
Content-TFIDF,155,5,2748,Allan Quatermain and the Lost City of Gold (1987)
Content-TFIDF,155,6,2683,Austin Powers: The Spy Who Shagged Me (1999)
Content-TFIDF,155,7,7000,Hudson Hawk (1991)
Content-TFIDF,155,8,133867,Barely Lethal (2015)
Content-TFIDF,155,9,176101,Kingsman: The Golden Circle (2017)
Content-TFIDF,155,10,159690,Teenage Mutant Ninja Turtles: Out of the Shadows (2016)
Content-TFIDF,156,1,98836,Hyde Park on Hudson (2012)
Content-TFIDF,156,2,97328,Liberal Arts (2012)
Content-TFIDF,156,3,97921,Silver Linings Playbook (2012)
Content-TFIDF,156,4,193571,Silver Spoon (2014)
Content-TFIDF,156,5,97904,Smashed (2012)
Content-TFIDF,156,6,102378,Syrup (2013)
Content-TFIDF,156,7,189043,Boundaries (2018)
Content-TFIDF,156,8,102800,Frances Ha (2012)
Content-TFIDF,156,9,6978,Slacker (1991)
Content-TFIDF,156,10,6992,Guarding Tess (1994)
Content-TFIDF,157,1,33669,"Sisterhood of the Traveling Pants, The (2005)"
Content-TFIDF,157,2,106918,"Secret Life of Walter Mitty, The (2013)"
Content-TFIDF,157,3,46578,Little Miss Sunshine (2006)
Content-TFIDF,157,4,55269,"Darjeeling Limited, The (2007)"
Content-TFIDF,157,5,33138,Palindromes (2004)
Content-TFIDF,157,6,87194,The Way (2010)
Content-TFIDF,157,7,68659,Fanboys (2009)
Content-TFIDF,157,8,42004,Transamerica (2005)
Content-TFIDF,157,9,114678,Hector and the Search for Happiness (2014)
Content-TFIDF,157,10,128908,Cloudburst (2011)
Content-TFIDF,158,1,5628,Wasabi (2001)
Content-TFIDF,158,2,1432,Metro (1997)
Content-TFIDF,158,3,20,Money Train (1995)
Content-TFIDF,158,4,7007,"Last Boy Scout, The (1991)"
Content-TFIDF,158,5,5027,Another 48 Hrs. (1990)
Content-TFIDF,158,6,145,Bad Boys (1995)
Content-TFIDF,158,7,144606,Confessions of a Dangerous Mind (2002)
Content-TFIDF,158,8,1912,Out of Sight (1998)
Content-TFIDF,158,9,3893,Nurse Betty (2000)
Content-TFIDF,158,10,71211,"Informant!, The (2009)"
Content-TFIDF,159,1,3481,High Fidelity (2000)
Content-TFIDF,159,2,59985,Chaos Theory (2007)
Content-TFIDF,159,3,94,Beautiful Girls (1996)
